Entropy,ReactionTime
0.6295874921662244,310.64644144935573
0.5180159672185787,330.9637492101327
0.686795165160766,334.2252656267227
0.5725885984938853,285.44743746179245
0.6208560326930685,313.7749776177415
0.6914690869981905,313.91149942610195
0.6549643328597998,225.84043285410377
0.6207498573460506,361.11804691431615
0.6296570378851701,293.49774528764107
0.6807224025339852,299.69858610330715
0.589800316814992,283.03204009940595
0.6535419600478416,320.9151167286182
0.689996737115592,304.72501928028595
0.6326906150872063,387.90194258742747
0.6662082705904162,409.42138724944607
0.6531331461560985,230.2170741475182
0.6243893081358856,310.7461950092408
0.6238084143596367,342.097453154606
0.2842196000784274,301.60494604782843
0.6489960173158693,242.48210916904748
0.5971900205875132,289.84068807403617
0.6828150673681779,222.4660864783525
0.6832778293591282,225.78596586708812
0.6395483532406734,398.30219904261287
0.6282053122196569,281.7825894089949
0.6816929841440174,346.1452060456083
0.2614533090382621,225.74765463351142
0.5989220511323694,356.5605897130622
0.4314636442388982,161.3474416338409
0.69305666063216,300.19331635706783
0.5609741600713227,281.01216914703986
0.5764713029236839,262.68712804012245
0.6856720013081234,297.4992821984906
0.5866497098151606,173.8573319702342
0.6259882760710338,288.2818389261136
0.667767234460938,329.1403052466334
0.27102796965706594,322.9025811236241
0.6198860799850319,243.58611970792774
0.5835407133180077,207.20879098482254
0.6818762278734616,299.8918903123423
0.6700997729799784,384.872047700625
0.5012424343783343,275.02156914038244
0.6495267736312074,253.64810337544327
0.3700337416581245,237.4339192773698
0.6771114470908943,277.2104478753993
0.6843124828972944,177.5088963514834
0.6386193526267308,250.4147197919297
0.693060436842635,330.37489600791406
0.39774751054740504,286.8301362011075
0.6710176627835949,277.7216855703893
0.6346169777309754,212.11654354619833
0.16073914545360438,194.01243787322144
0.6902276171687121,375.61257360820184
0.5704341810359115,290.0348231126692
0.6886826485911457,320.18253039243194
0.6923501666771039,287.89967394824845
0.5680256178368153,345.26453878371956
0.6858904830726632,191.36707707960502
0.5692560697954285,326.85868952848875
0.5836727547707204,243.81057752837296
0.6222859236261077,406.87753143413596
0.635293908963765,370.782651967546
0.6719965278764988,275.29865923873746
0.5353629487953859,328.496958255076
0.6764622181336324,395.3091233479482
0.6590536977486041,254.31588753973674
0.532596984506751,285.3592874062573
0.6779100631668888,323.792342740707
0.6824844222530639,252.89242232503054
0.4501365929970794,293.71812230495163
0.6868374879937515,252.42040443605438
0.47761957965848223,303.0499376228058
0.5090814798735311,264.07506877673245
0.6216333664544236,285.384310299941
0.6730685007318662,287.5158405820384
0.5802487378272667,294.9501097217584
0.693038293992116,275.2726437548056
0.3688023391025733,199.96512813538493
0.5434801739057231,343.8262857107399
0.26575842468925903,227.12270028477062
0.638163347980762,342.5084218544874
0.4853281216880131,236.38346075580768
0.6202245100132319,281.01740659407807
0.6649482314523818,312.38001009475164
0.49187742677438706,290.08826512826397
0.6931321147427016,263.15454675866295
0.3699220530924653,151.3918375696837
0.6717584084673878,299.2158487382795
0.6853134084166104,235.38774015720588
0.4214914805520522,268.2645931955105
0.5779491481116373,338.15015408302776
0.6349528041510379,373.7676523857126
0.6304516687886064,320.4507013417471
0.6249710518215869,322.79675826653727
0.6661854460911529,252.4578724720758
0.4788837497764685,280.78440229391856
0.6533640679271606,355.4682765033579
0.6295602821402277,277.6914287022285
0.4345025707440717,296.7957725643868
0.26959775604382163,297.6464235373941
0.6623589390311172,318.3637334049657
0.6714616722868779,353.82974338871725
0.6762844174398719,311.82704697413635
0.6659179055018387,322.2196724011301
0.6907335181300007,337.68506258813136
0.5817186340661661,216.99979899170194
0.6882872794690105,279.3056608371777
0.6811176796026344,269.6384098625523
0.6609776133533747,343.6281817841781
0.6661675362018743,361.08367795985396
0.3694663393629502,237.2780228824596
0.691717931812545,288.73966536745036
0.6880953615537663,264.8244259778585
0.5910773716728079,280.3754530935904
0.6384258440633797,329.50485121783714
0.6848477345382177,276.85047763532145
0.6929901013678949,363.3993417605618
0.6227102932166502,310.5874734592584
0.667375077369245,224.31905585552516
0.6088659429592216,318.50484658335034
0.6049045077044255,250.82081392874116
0.48359268214975343,307.27695386478996
0.5923795576124965,348.27659731427866
0.6556430821418966,216.37664893808167
0.6921941273586519,359.26429813294317
0.6876935420625616,353.5800725483133
0.5554032663017382,290.64617426692683
0.5920910836619183,277.5279801708211
0.690638499066635,305.9176022678027
0.4041018946742022,273.94431153587715
0.6851793061466598,316.72797221051593
0.6896379962920257,285.2978354953685
0.6393614322874639,219.74486960393085
0.6339886511700121,288.54637732555204
0.41439725142316286,356.21744118550396
0.5811663477109015,343.2676116279776
0.6726850964027864,295.94397127144885
0.4151726459151457,251.9475384657054
0.34026735395994345,268.17637041287674
0.6931465757499311,334.34770271996484
0.6775669271302915,267.8154239665802
0.4121530698784753,261.10850891227284
0.5531337700840192,260.35474955014905
0.11787778382090938,163.00022026996663
0.6148757947592238,292.05124225935515
0.4868036061320655,362.1017954410782
0.2856641159587926,192.76861689907312
0.5997715420889025,321.13122164606557
0.6832309450803231,305.4661602580572
0.6124365306726679,325.93773361876447
0.5483610899275122,348.1238667708431
0.6904708031620772,412.6959716831659
0.6902641408429688,329.6813955282203
0.3272340143712897,244.2536568245324
0.6926627161812845,291.0305805560254
0.2979157583815429,288.34529118818887
0.45402750527033886,320.45904092115853
0.5372682709302004,198.9426266124309
0.48643503969232504,341.96982366122137
0.6048838049255554,306.92257711913055
0.646068960207295,278.37962742678894
0.22604409962848152,252.6206177231375
0.5510867674207249,340.70435448203466
0.5145200879069227,172.42013705203914
0.42312473161623365,242.06295169413943
0.5599333328064329,326.34395042021663
0.657878807266796,320.1839034495729
0.6598156643942705,301.39160557343075
0.5607980558734191,280.08387937558376
0.6626264429952073,306.3610961303443
0.6775269650289999,156.81627584466554
0.5698935200496389,238.5606324971534
0.5844626691492711,383.37096806573
0.539509294711885,279.3820124282038
0.5622776119158586,336.8743615877594
0.6891149575959387,248.88758872465814
0.6141497328114738,254.4086674207532
0.6023401632091623,318.5711738760376
0.6579855538351842,237.317442318428
0.6927450122895197,309.936749782893
0.6924966839907314,231.87195846889497
0.41056313715887854,196.92720439152387
0.4602334777032162,319.52587612261414
0.6877805711148632,302.17031590493895
0.6800255600359022,371.21747493091124
0.6486850589136709,316.9069853220941
0.6711875495558567,251.24857707583263
0.5751172620891598,306.1095226058142
0.4666432984999347,297.49909972621776
0.35848159706916294,264.8863754332886
0.6901711328407674,371.7326914248073
0.686056486934957,288.7113824961168
0.44269524212486244,353.8831234780763
0.6269693644236545,334.1904855708325
0.6917927340911604,317.71861822486414
0.2657574551914719,222.15823620632145
0.6821343948964651,294.9700591530453
0.42654959535430303,279.7016140058878
0.6360580344667712,377.364545442219
0.6923881003716279,318.9924825055434
0.6908353738456904,293.44628807173547
0.6740761325137739,263.15939751663365
0.69034149296795,225.75644163501119
0.588032051751476,322.9547028015652
0.40297783851793356,257.65822189480474
0.5110634345714282,355.8327664549189
0.5837121736100078,318.01373208686
0.6627283828138638,338.4131664079087
0.5583913735988191,290.435751278937
0.6103529889146279,247.06564324786572
0.3055653859553086,265.26373811984445
0.6886640486963547,281.37024699158843
0.6515340327220139,313.8149952181028
0.686457286940283,251.13979722322756
0.6908950511172152,327.3691693115799
0.42604325864332065,137.62055711637367
0.6550635880856053,288.91097306356846
0.6798740660509315,157.5675496480035
0.5101174806907265,306.5140586034192
0.5478149249131635,247.73890098882737
0.6898801125474476,286.6277183262152
0.6908626824685202,318.75188808828426
0.6426245374810517,296.5459816298285
0.3349078402876222,198.03753404323044
0.5538452697155243,271.83852036269445
0.5681504778304673,283.7280479794551
0.6806691784465266,321.6905770371063
0.6075463158223989,231.478949627848
0.6917490773520045,389.3477856099179
0.4653184030808763,213.75664218611212
0.6035359589405428,398.3958045043566
0.6327728982475904,334.89089741234596
0.6394797389433686,396.5913232178365
0.6924591681302346,281.12785942511255
0.6719935025571606,248.4534762494771
0.6891997132560812,267.987323151253
0.5108916270298776,260.4997521123749
0.6414071818756781,357.44243164266834
0.5433092250755657,357.91980508196144
0.5585987697237662,301.75028548145696
0.5446964144522568,270.64178098854995
0.571827247787897,331.4240981818995
0.6786048102918549,326.33946912569075
0.48443240313828967,297.80988071645027
0.6109068595086845,353.55018249798445
0.5013017267179286,328.9669121629412
0.3190834194582471,312.35015062287437
0.638319982758615,294.7668231232685
0.6531455757365798,381.46706157805727
0.6324989974624595,239.36368029388896
0.6914388695557534,264.470914779251
0.39280507821449906,203.60535267075778
0.6162380102355587,378.78389409700407
0.49614557232634693,347.2816238467643
0.29593155453224695,216.7968258852147
0.49179482268950664,239.37235403023465
0.6667650500138996,338.9328113104168
0.5367452745182258,248.04851227393766
0.6009675991185155,254.30402383763703
0.30066657653877865,176.82688537120777
0.34565942659356513,240.52470904654317
0.43863488772785697,168.92711733535558
0.6474772729372553,304.1659032861485
0.2617516873362675,229.51549267899222
0.6161061943726049,291.0401839033589
0.6624454911356996,338.27228297665584
0.5580261853984492,278.69622398576973
0.6710504227129661,289.60190864251985
0.5122687651115879,275.7719500493164
0.6321980933466772,238.27839442740446
0.6276942039810028,297.50366645839404
0.6672434962265543,269.8859106877268
0.4229124126464663,286.75836101864627
0.6393377798716005,280.13742476866275
0.6924776558172857,253.080557423673
0.6830590605083697,310.07463475508666
0.6213024911451013,315.02336387964857
0.6628733170523788,247.71235616167692
0.6443506666969147,264.35439104831045
0.4794224030113339,233.49511308599648
0.6692581339460801,285.7981566461348
0.6521998128756092,249.15763486136757
0.6784284788669839,359.1865572898853
0.3504645250638245,311.97696549492287
0.67912897512148,344.508030024333
0.6877353223164605,289.88295644654784
0.6467339618547441,276.8276711161118
0.6808388257020812,265.33562810317073
0.690872436558047,374.2418932544785
0.6863681045561663,243.50465156442323
0.5808682493684876,416.60841950620386
0.5560204707098458,373.7968785464364
0.6475823796341381,291.2339305955668
0.2651365177497422,267.0613363905621
0.6576963227585892,280.313227823054
0.43829982780601956,189.8225269726659
0.6582280393374419,297.5244255810705
0.590001396077812,268.3968721858383
0.686697756704445,235.70567949332934
0.3295366896779651,300.8646339865144
0.4736045716879346,295.50004226057337
0.42786862283782756,215.86467413741747
0.6444318003536493,290.6457118553675
0.6860374383939802,291.81257056933174
0.6926482871466988,290.919909192809
0.5705722897233704,302.56156764944757
0.6764187536372355,283.99697323967547
0.41659961526260725,314.9954720948368
0.4939105748370938,359.61725485466036
0.5679139803210473,248.49769835888893
0.6105768661280778,303.5049790559509
0.684677058689754,335.36571746594
0.33729923821957564,159.0632408901135
0.6690117778765702,361.44179430742616
0.5701388504478287,205.42253697231587
0.5461547404632698,312.48039380196764
0.6396006990836468,265.35165031728275
0.6904615177496343,200.17649134064553
0.36257333174022904,238.92554590854118
0.5825193228519742,423.9212600889745
0.6492343745863366,281.4324594046196
0.6391539830343608,349.68041308715476
0.6047896883021102,304.0747857958907
0.684122093119963,275.4996978960546
0.6615114758074698,379.8377527838917
0.5082846935817011,165.78512308282012
0.6331868907789217,283.73523452643434
0.5025864157361195,333.2427816336159
0.6920921283202504,351.4706509436998
0.6895609233481792,266.1949281659006
0.6907084373670168,276.1700202180044
0.3272679926534674,285.72266693447426
0.6775278621242018,241.94733773080623
0.610004196544039,363.1717504728643
0.6930945381680302,343.63861675281515
0.2148805397264827,271.2104173209915
0.6420932396671744,280.9122717407891
0.6614138610643996,291.14486857707027
0.6817356191724406,350.502924530739
0.6904501504553382,280.4627216357308
0.6753913586060112,279.4894092645733
0.59866581465659,271.70930523686013
0.5315737210647278,314.5837783852459
0.5303477154542331,205.23830582062027
0.5379705201585081,312.59813309581403
0.5133226356897396,233.3279136490705
0.6849709846775005,203.7806571828357
0.6406533556543988,240.68977678861972
0.585976302001449,385.81381801124706
0.6139002778541696,215.85897734716673
0.6931362987289544,327.3551033976148
0.662413794956247,293.1311794339306
0.3979340185748712,257.1204166068064
0.6402549483373161,308.06180471710775
0.1168632369763665,228.69143125291293
0.5663279043960072,343.23948661982035
0.6513936942098024,150.68962239825632
0.49289414211823035,253.43609612509587
0.6915438817519342,346.85125588192807
0.5730560304858754,311.7105382366907
0.692770517623008,341.6301441341299
0.69208669918164,262.8009384048109
0.6559472527061796,291.16615437015105
0.6887557010971641,304.82289452508235
0.6698418187592382,259.6218412604762
0.6879025958094204,253.28389751242705
0.5322883316022258,270.1519428016937
0.4935336986252445,191.3841199018425
0.639669890782205,306.43345438106206
0.5825397915199817,315.3534225277491
0.6035001712181737,289.2463100731263
0.34877248411513834,204.941265868582
0.47980573852589453,255.5761249532383
0.6068611087001718,347.30855485704296
0.6544081742706355,311.28929259069156
0.6799643243270396,339.79731475298826
0.6373015515190674,366.7326395328571
0.6845241527679775,261.85842361014454
0.6923241966522449,334.63718698639383
0.6614719255921102,292.97199952090324
0.520210176102849,252.62451653306184
0.5924464454978735,272.8623677774615
0.4769390245934426,305.064884551077
0.6793971082737171,281.01139104912534
0.4687384282549394,225.27972750584746
0.5347342568914442,209.5833503626665
0.5957251850148796,277.928781985231
0.48847376963096356,152.77665708930414
0.6883720790501733,244.21517109208375
0.6405570297830827,373.46205921890873
0.6927832308741806,309.0102993942264
0.6799368277376806,234.4182359160535
0.6928105823296491,223.87638842562157
0.69228767073564,263.99301043123694
0.5388487469754518,281.8716364611159
0.6791234743834837,269.3676877239999
0.6928483670042052,248.3543572037792
0.49518046973052987,353.1824108551552
0.6659362553396136,349.25716413039714
0.5954872945338021,281.5320204636152
0.4195903023340576,253.43659360003392
0.44510428090712034,172.0419886942198
0.5493277659556152,260.9369438784092
0.6747258588118544,317.8010719847039
0.25767427987945285,259.9455022915697
0.6923220173236699,241.68210617824556
0.42363848180559943,337.75157369763815
0.6890718736562362,292.98690491424185
0.4516152584251566,244.24018137579844
0.6874275506713057,278.78513806700545
0.6849204758149208,270.2694194561668
0.6362657931010826,302.9601408739706
0.2404295773408645,137.55924571553788
0.5346666061206164,250.31451523143784
0.6087111737022508,270.95486040899857
0.3631564549392375,353.6427799834712
0.5886222660651823,278.8373203709257
0.5949659477218876,115.67339756136403
0.48821166617085304,143.0210570942712
0.6572321807418665,346.47120979438046
0.680519885862889,213.1486036791075
0.6851411742531275,174.852756975114
0.693146888062159,337.940697357149
0.6096780796156889,348.1328855353058
0.4342334569094334,304.3045440005448
0.5493359135607168,196.39525948671658
0.624589811629689,314.6083827888875
0.26674604226233667,279.65864901400585
0.6627272597262462,329.7452419157461
0.6041615152562243,340.4008507425877
0.688674106292877,345.24814096741216
0.647775919902026,350.0767403324993
0.6423091976889099,329.78346243296215
0.6227825909529214,290.4029390733577
0.6829067776399591,331.19626745132217
0.5569868272392602,295.7298764372651
0.5163362430794622,234.31164825976333
0.6826537739766552,357.97699895309665
0.4714523711835351,277.8872790446428
0.6917541487412309,364.65054659374465
0.6808958795683779,216.76648405560934
0.6868166916390263,372.3853742984837
0.568099819799575,218.91258866583433
0.6880394156475806,236.79016477388456
0.6857953167567676,256.65764030009996
0.44441482053717013,225.23645127370054
0.6852443938832704,252.58879047841566
0.6868630727683458,298.86024715153724
0.5943904508437362,356.1816202160778
0.6917370128722377,336.540623308311
0.38325800847748737,274.5181620916479
0.6557103847903728,300.54554585425035
0.6475486763144906,294.0227505972081
0.646799517678619,253.8003741060838
0.693139977676052,345.2733552234831
0.47784051237560254,350.08806480232295
0.523787264464011,291.7424504361546
0.6905458828837714,268.651640652763
0.6336931413452567,259.2659717462509
0.6773501915524575,321.9963678516347
0.6839001781942813,339.71914764712835
0.6685440066929311,291.0295648708995
0.5288778618789276,397.52530401280717
0.6214274381417875,400.28327164682196
0.6908424814271382,389.59526752443554
0.6853329656833951,278.84739198442156
0.395965565937508,163.4111770807434
0.6538940104111048,385.5453116880235
0.6368631463965715,281.541463534694
0.5127763930491378,242.19856042070165
0.5342817355857913,238.87173383892096
0.218397523815274,199.35609596740255
0.6206153289380587,309.48627554867664
0.6632649202358273,352.733574999886
0.23747914624244376,219.94538762774667
0.6931400714796204,248.81983794841818
0.690835317089113,257.6909719890623
0.5762487120850435,272.3863244491772
0.6645484723491153,284.25813142957634
0.40847321793805114,224.4216736698699
0.5196834411580944,382.3746548172104
0.11771354596186548,217.67930660365707
0.48235563194067,318.566851767992
0.5823100329681528,309.0209908176491
0.5192768169279707,266.1604940413249
0.11030773518153356,214.26114872239106
0.44772020179070493,317.00096894189613
0.6298633677144458,190.1887122110024
0.5618336117049716,274.1260098859629
0.6235124761141557,279.74176177108
0.5488160407020515,292.88659071928134
0.5553226570138108,229.4048079832121
0.6926967483072088,294.67824436328885
0.5079377688946763,265.74295757300075
0.6061609063398188,324.3411603868768
0.6475016074418547,239.91216954669278
0.6043191555632487,325.5430369614387
0.6878007520004419,330.24049124369566
0.6182278442065462,339.7997056693561
0.5703600781711773,254.0383877630275
0.6497117876373522,227.17841718667074
0.5114267078991226,334.5082603945034
0.6874933545100993,345.8502645298456
0.6914563564875333,262.8484086277625
0.6099073295697538,223.12920911245078
0.6799842586393972,254.52642245962136
0.6375939937121673,217.39896048872237
0.37778064306340287,290.20414375702063
0.6646668934221529,315.50783187246185
0.6353721376485204,353.3757600188484
0.6877500008542025,290.9584764444203
0.5147771292029267,217.15140189204732
0.692880055397894,370.37867428645455
0.6596556564190617,380.6457576390417
0.5188475391948517,302.82033706624634
0.54518255401886,309.80145304307575
0.6896152453966311,401.150158497009
0.6150091990733578,284.23282983188125
0.5352709690470573,243.16643373013937
0.632698619156786,313.579456343604
0.4337650420591596,342.7727773446127
0.48103245507614006,425.25221653173196
0.532607139741452,367.6648558769923
0.4250624760961429,256.30911144622814
0.4788770791199979,303.3080410790902
0.5986984937741986,293.5435874622282
0.6839068781660158,292.29306018088533
0.6923008311622563,268.6017019835639
0.6892188756828193,300.29462135941645
0.607376744849992,343.70126459077903
0.6914233580246288,280.90746232998487
0.6688200508040026,316.9262700788207
0.6327394751583271,276.92943765112597
0.5196808764934375,278.8542139057206
0.4157667509807833,308.1345264251256
0.6448023066340203,180.6225251280125
0.6514779128646961,317.411551840517
0.587893844889073,263.21486180379236
0.5548282523849459,330.7967017106462
0.690710057904683,205.3918825739218
0.6928708003107928,399.1374495252693
0.3242075366925772,281.667300227074
0.35579363021082117,223.92570319468837
0.5712508937382016,264.16836024087945
0.54664173148577,246.10031518548539
0.6651496059226937,323.18822013536095
0.4770751794735537,229.6319869986715
0.5819982465347535,306.0605848380712
0.605893862607602,289.3311327475952
0.6856250343895018,266.19911087206395
0.6877535999594333,165.78779785765326
0.5394821291425409,262.65552172075763
0.6846101625973072,499.0034097114125
0.6664090587118439,222.30475613833508
0.6863310435573099,319.42509331224693
0.6852531429210058,374.2438223657024
0.6916705991389969,341.6466823670305
0.6695752768164233,377.12903857407224
0.6847902583425008,299.50912989595025
0.6871348820522427,244.45720966326144
0.46147104364732366,316.98568445898616
0.6930426414517227,249.54042186630573
0.668627191279294,280.6705233888505
0.6392312266422098,241.1146388458696
0.6900608920475799,153.95233526210083
0.4547781944544056,311.4766595682246
0.5881409967293164,375.5893094051754
0.6437377923252268,271.4469101233897
0.5342813687175698,267.1994852891439
0.5964554166451272,328.4854530775914
0.3117088119289719,252.0440113529198
0.68579873954779,398.34074354684316
0.31633905951808483,199.44854416373954
0.6930541249778911,252.55329835558717
0.5687221083181632,315.41423226734867
0.5863504331922339,200.73602901492222
0.27641361923160757,198.44279234576607
0.6787447723646125,230.9900344448822
0.6839861987462328,279.041697221041
0.3267233711561995,195.1053981752442
0.5908600299487488,147.0212245867839
0.6251959171547289,254.1689422639747
0.23062588586196675,257.0548189435467
0.6729439999601203,308.9704674748001
0.680600813064931,310.61331050956824
0.5821597488513057,276.5013511891235
0.515418550325994,260.50004561484553
0.27517382640377797,187.81173118962542
0.4991857286653024,285.0973108799442
0.6930784698916297,243.9687843747645
0.5297405218282508,295.5407388411995
0.6665932383023865,368.5094704445513
0.6208825615087534,374.72522918076845
0.48201947532910894,279.89680178006336
0.39460006406503656,256.36058516476066
0.6788793468244194,213.60210655981055
0.6751721166437499,353.36205069950506
0.6658116639142386,276.15447749196215
0.6795409798422387,237.27406978840344
0.18825522643506792,291.3041890577625
0.6048721502054307,281.01736593188866
0.6748099464449465,318.43928043113976
0.6431128452401629,200.9991224106598
0.5775330366829352,288.183753846191
0.6929403144369013,306.00732877906614
0.5321713201674074,326.5470871866765
0.19308343982851173,250.57566350598452
0.6915739539383225,276.2986364200075
0.6349848936917729,149.89832308768388
0.6214841203506561,174.7099940493078
0.6427704582122719,273.4610532208912
0.43401077401232946,221.848044743293
0.6844413629434791,236.80960844419263
0.6190717233564055,323.36191699268335
0.5798359013454686,335.89649080322204
0.6930514503688308,269.16464654808584
0.4233368448280318,308.1482202296432
0.5004578257104265,183.76946177518246
0.6652768700116064,281.17557785484485
0.6802371450203326,329.17698931658373
0.6841002728371584,347.6349703453269
0.6822234761694557,386.7556292127249
0.6481918717303112,260.46360772544904
0.692570880898342,238.07213008104634
0.5629757952724838,242.10382098460434
0.5811492819023293,313.84664612657576
0.3296232328736703,299.81568359081047
0.3197519046702999,345.5198881154347
0.28358420216239677,264.6029879093218
0.4022160932812674,272.5733826869171
0.6843343197157243,258.596731124294
0.49139922725555707,360.451478649695
0.45455112127014696,224.26651433153512
0.6782844718725068,316.0993384870253
0.6918260222905845,257.96019831540144
0.6047786978933032,275.6940612431079
0.678896079993967,194.21523476863604
0.377096264491652,226.80926774136162
0.682121113774429,373.24473432356615
0.5477790522764148,342.46465873668933
0.6600025169350097,252.1040987134315
0.6489056658272421,297.3298924461316
0.4012876964694186,282.6668501120281
0.4955959011848097,259.5370801616597
0.6903429002560315,254.43625601953903
0.617062643892206,351.58394048247897
0.6450842045975316,320.52101801439886
0.530474882108981,321.38766828312
0.6099716795348571,320.1993129749286
0.41634913213149927,161.1814656537009
0.47667861352085283,333.0018206640854
0.49152400838918986,284.62985586500673
0.675902371621824,293.103785227392
0.5438471058276722,178.32919649491407
0.5234773000280851,210.74921984859833
0.3824440710058368,265.99294979703
0.6703214184402242,240.78352458607142
0.2125039546262572,175.9881104976298
0.4473665704055638,326.6324152780144
0.2544802994076083,244.3679162282735
0.6045087192309117,250.53508568709464
0.6050875914929601,350.8870261065944
0.5519697943819577,262.5755979980956
0.5345310231599039,308.15850654950896
0.5767808914484502,159.90482945628327
0.6879638984311534,273.69911987138516
0.6425462627040295,254.7788741631116
0.6506828166731677,282.93214670887295
0.4260941085925031,284.82440408327403
0.5318573861304458,341.8359751135032
0.6929949136340781,299.0534747229665
0.44226493378938503,336.3597298081719
0.6920398543953923,246.75555267167192
0.5893090042461081,261.4845413373585
0.5011167941982249,276.1084716167636
0.5458858273357968,245.15496925709596
0.6521974770756573,306.5939605080448
0.6075154809462036,332.1756663603506
0.6931384966887575,268.1199670469168
0.6907808442182414,264.14977603018804
0.634817257369592,364.5400584685809
0.16839867923980417,230.7792838413555
0.5436915632989947,201.6737760150776
0.6842682644526032,257.76566150953
0.5246737031890601,281.26095057241326
0.5337353677623695,333.9553921370217
0.20502883364595617,190.97647164984932
0.21233251846264073,287.0534082334986
0.3836461880215274,228.45782653362642
0.30149558925620645,219.15428379749335
0.6884266884162374,408.05617835289354
0.6870313638423737,271.84976896007055
0.45450498171444653,302.5290370501128
0.5218786788401243,247.68569575543012
0.531957801734634,187.78978303490743
0.692455634403751,285.8630475286533
0.554361203084658,173.65809521377105
0.6128300495007709,294.41464697025725
0.6551646265554203,283.40058393962056
0.6249448344393276,335.073801935394
0.6888771085123488,409.5701364277004
0.4732001487011527,280.9807648637603
0.5250945065561488,340.7433763055004
0.5381893419580991,339.8566876467584
0.21296096682748672,183.27520312277127
0.5983704680053576,312.30013896142935
0.5251351283865389,239.77762194689888
0.6793820318853889,311.28424400350644
0.6930538367092448,254.66788507299538
0.6481376138986363,378.3455591298461
0.32831248212006603,207.5307200434308
0.5266299373867513,247.08064232315533
0.6329724782323973,277.98975777135763
0.41847514956786747,204.9223486780655
0.6088957280880498,304.26741660597685
0.6453960594108842,317.97002763448353
0.6901121840461257,311.54130880559285
0.6396030555088277,265.18107454054376
0.36879266412387535,248.211572771554
0.6928974197718787,267.83644660952535
0.4469853256731814,270.70764840106193
0.689712007467967,355.95650949272346
0.6367490565808113,419.77185432106626
0.6923163634906484,322.7389155847052
0.6919893884433006,275.211106168692
0.6885907547229186,312.65339069959873
0.6923577480917942,277.6253115254166
0.6049828119973809,277.53887130384044
0.6905508972700671,354.2145050727136
0.5978870688863134,290.9034273096051
0.6926909364071485,222.00218758927141
0.31927905885080193,223.65232500977564
0.5626492333738934,291.65057230405307
0.6931048621175191,233.510382929829
0.6836154060004956,328.606306150765
0.6784284296371562,303.4593036518464
0.3904432355655172,184.85987873272228
0.6827283206986426,397.63092351353345
0.6327265171198208,293.79502860878745
0.4041148118769754,275.0377792173494
0.5926330012162393,261.2489083140708
0.6835007126483678,314.2945199246558
0.6410167491830367,234.7303208141674
0.6431096715042811,243.6500507603551
0.5199783936058828,250.46916245545802
0.5777674980714204,310.9151892868744
0.617575425093936,272.0156228532664
0.5884137459379459,256.3005338266853
0.6570065310341204,218.53742442993257
0.5584477864868156,356.06040095512384
0.600886197764607,311.14250680944065
0.6671290443480387,293.36157454759257
0.6461229849666952,237.71691983387632
0.6264699818654369,359.7094885596407
0.6483854128754597,321.6358267856549
0.6741065627870728,238.64622426508453
0.6904909905688161,283.6957603107363
0.5488220495984873,243.25847209862016
0.37283522639409544,297.33676846834544
0.6206987122685697,276.7077108269175
0.6083421402374104,283.68636002398546
0.6161883945981776,265.61965085852717
